id,title,date_added,release_year,score
as8272,rise of the chupacabras,,2003,3.6
as8273,remnants of a disaster,,2014,3.6
as8274,rebirth,,2021,3.5
as8275,raja chinna roja,,1989,3.7
as8276,rag and bone,,1998,3.6
as8277,pen puthi mun puthi,,1989,3.6
as8278,parents,,1989,3.5
as8279,paranormal doorways,,2020,3.6
as828,symphony to flowers,,2017,3.6
as8280,papanasam,,2015,3.5
as8281,paagal,,2021,3.6
as8282,ouija death trap,,2014,3.5
as8283,never say never: the desire hall story,,1995,3.5
as8284,neruppu da,,2017,3.6
as8285,nacho libre,,2006,3.5
as8286,my summer as a goth,,2020,3.5
as8287,my dog the space traveler,,2014,3.5
as8288,murder on the orient express,,1974,3.6
as8289,mr harvey lights a candle,,2005,3.5
as829,symphony in colorado,,2017,3.6
as8290,money for nothing,,1993,3.5
as8291,milner,,1994,3.5
as8292,midwives,,2001,3.6
as8293,masquerade,,2009,3.5
as8294,magic magic,,2013,3.5
as8295,magalir mattum,,2017,3.6
as8296,loving,,1996,3.6
as8297,look me in the eye,,1996,3.5
as8298,lift,,2016,3.5
as8299,life after life,,1995,3.6
as83,"wizard of loneliness, the",,1988,3.5
as830,sye raa narasimha reddy (telugu),,2019,3.6
as8300,lesa lesa,,2003,3.6
as8301,late flowering lust,,1994,3.6
as8302,kula deivam,,1956,3.6
as8303,kombu,,2020,3.5
as8304,kin dread,,2021,3.5
as8305,justice for natalee holloway,,2011,3.5
as8306,jiro dreams of sushi,,2011,3.6
as8307,i'll always know what you did last summer,,2006,3.7
as8308,i was a greenhouse,,2013,3.5
as8309,i am norman,,2021,3.5
as831,sye raa narasimha reddy (tamil),,2019,3.5
as8310,i am bolt,,2016,3.5
as8311,headhunters,,1994,3.6
as8312,gunpoint,,2021,3.6
as8313,good but not great,,2019,3.5
as8314,furious road,,2014,3.6
as8315,frailty,,2002,3.5
as8316,food club,,2021,3.6
as8317,fair haven,,2017,3.5
as8318,experimenter,,2016,3.5
as8319,entrepreneurs,,2003,3.5
as832,sye raa narasimha reddy (malayalam),,2019,3.6
as8320,do the right thing,,1989,3.5
as8321,devil gold,,2000,3.5
as8322,death at a funeral,,2010,3.6
as8323,deal with the devil,,2018,3.5
as8324,david copperfield (1999),,2000,3.6
as8325,daredevil director's cut,,2003,3.5
as8326,crossing arizona,,2006,3.5
as8327,crime and punishment,,2002,3.5
as8328,cowgirls n angels,,2012,3.6
as8329,countrycide,,2021,3.6
as833,sye raa narasimha reddy (hindi),,2019,3.5
as8330,copperhead,,2013,3.6
as8331,closer,,2004,3.6
as8332,cirque du freak: the vampire's assistant,,2009,3.6
as8333,cinderella,,2021,3.5
as8334,chris gethard: half my life,,2021,3.5
as8335,changing the game,,2012,3.5
as8336,casino.sk,,2019,3.5
as8337,brutal,,2014,3.5
as8338,"big mommas: like father, like son: world premiere",,2011,3.4
as8339,bickerman's grove,,2016,3.6
as834,sword oratoria: is it wrong to try to pick up girls in a dungeon? on the side,,2017,3.5
as8340,attack of the demons,,2020,3.6
as8341,astro loco,,2021,3.6
as8342,apocalypse a go go,,2021,3.6
as8343,ape vs. monster,,2021,3.6
as8344,angel mountain,,2021,3.5
as8345,american me,,1992,3.5
as8346,amalia in the fall,,2021,3.5
as8347,60 vayadu maaniram,,2018,3.5
as8348,500 days of summer (4k uhd),,2009,3.5
as8349,25 sets,,2019,3.6
as835,swing hostess,,1944,3.5
as8350,the new daughters of joshua cabe,,1976,3.5
as8351,the descent,,2006,3.6
as8352,taana,,2020,3.6
as8353,shadow man,,2006,3.5
as8354,kadalora kavithaikal,,1986,3.5
as8355,fritz the cat,,1972,3.5
as8356,a dot and a line,,2004,3.6
as8357,unfollower,,2021,3.5
as8358,the unknown,,2021,3.5
as8359,slashlorette party,,2021,3.6
as836,swing and dance with little baby bum,,2019,3.4
as8360,say your prayers,,2021,3.5
as8361,from the depths,,2021,3.5
as8362,flesh,,2021,3.6
as8363,final stop,,2021,3.6
as8364,entertainment,,2015,3.5
as8365,conscripted,,2021,3.4
as8366,boycie in belgrade,,2021,3.6
as8367,aashiqui 2,,2013,3.5
as8368,writing kim,,2021,3.6
as8369,war of the god monsters,,2021,3.5
as837,swiine,,2016,3.5
as8370,the widowing of mrs holroyd,,1995,3.5
as8371,the target list,,2021,3.6
as8372,the passion,,1999,3.5
as8373,the mother,,1994,3.4
as8374,the king & i,,1999,3.6
as8375,the infernal walker,,2020,3.5
as8376,the entertainer,,1993,3.5
as8377,the crew,,2016,3.5
as8378,suddenly last summer,,1993,3.7
as8379,raunch and roll,,2021,3.4
as838,swedish dicks,,2018,3.5
as8380,project gutenberg,,2018,3.4
as8381,paper dragons,,2021,3.6
as8382,murder in mind,,1994,3.6
as8383,mubutu's african movie theater: episode 6,,2021,3.5
as8384,message for posterity,,1994,3.6
as8385,men of the month,,1994,3.5
as8386,max payne,,2008,3.5
as8387,mask of thorn,,2021,3.5
as8388,leap,,2020,3.6
as8389,in the moon's shadow,,2021,3.5
as839,swamp people,,2018,3.5
as8390,highway 13,,2021,3.5
as8391,higher ed,,2021,3.5
as8392,hellbox,,2021,3.6
as8393,gone with the light,,2018,3.5
as8394,goldmedal,,2021,3.6
as8395,girls' night in,,2021,3.6
as8396,exposed,,2016,3.6
as8397,emma's war,,1988,3.5
as8398,elfette saves christmas,,2019,3.5
as8399,brutus vs cesar,,2020,3.6
as84,within our gates,,1920,3.6
as840,survivors guide to prison,,2018,3.5
as8400,broken glass,,1997,3.5
as8401,ashes that swarm,,2021,3.5
as8402,a landing on the sun,,1994,3.6
as8403,the wave [english subtitled],,2015,3.6
as8404,the love punch,,2014,3.5
as8405,the gospel of matthew,,2018,3.5
as8406,the darkness,,2021,3.5
as8407,the angel of auschwitz,,2021,3.5
as8408,rifftrax: yor hunter from the future,,2019,3.5
as8409,pasture,,2021,3.5
as841,survivor,,2014,3.5
as8410,life partners,,2014,3.6
as8411,i am lisa,,2021,3.6
as8412,gary owen: #doinwhatido,,2019,3.6
as8413,doc west - part 2,,2009,3.5
as8414,digley and dazey - london bridge is falling down & more nursery rhymes and kids songs,,2020,3.5
as8415,dark tide,,2012,3.5
as8416,x-ray 1c test title,,2021,3.6
as8417,the note 2: taking a chance on love,,2009,3.5
as8418,the note,,2007,3.5
as8419,the bag girls,,2020,3.6
as842,surgeons: at the edge of life,,2018,3.5
as8420,thamizh,,2002,3.5
as8421,sundari,,2021,3.6
as8422,subete a mi moto (4k uhd),,2020,3.5
as8423,subete a mi moto,,2020,3.5
as8424,sheborg,,2018,3.6
as8425,riverhead,,2017,3.5
as8426,rifftrax: dinosaurus,,2014,3.5
as8427,rifftrax: day of the shorts: sf sketchfest 2019,,2019,3.6
as8428,rifftrax: contamination,,2019,3.6
as8429,rifftrax: bloody pit of horror,,2012,3.6
as843,supersize vs superskinny,,2014,3.6
as8430,rifftrax: blood theatre,,2019,3.5
as8431,rifftrax: astro-zombies,,2016,3.5
as8432,rifftrax presents high school hero,,2019,3.5
as8433,queen - the making of a night at the opera (classic album),,2006,3.5
as8434,outlaw justice,,1999,3.5
as8435,officer down,,2013,3.6
as8436,murder in the cove,,2021,3.6
as8437,ksheera sagara madhanam,,2021,3.5
as8438,jungle beat,2021-09-09,2021,3.5
as8439,honey and clover,,2005,3.5
as844,superships,,2007,3.5
as8440,future fear,,2021,3.5
as8441,fear,,2021,3.5
as8442,el vigilante,,2016,3.5
as8443,dirty dirty jokes,,1993,3.6
as8444,cows wearing glasses,,2016,3.5
as8445,can't cut it,,2021,3.6
as8446,blippi's school supply scavenger hunt,,2021,3.5
as8447,beate,,2021,3.6
as8448,bakugan battle brawlers,2021-09-09,2009,3.6
as8449,all or nothing: toronto maple leafs,,2021,3.5
as845,supermarket sweep,,2000,3.6
as8450,alienated,,2021,3.5
as8451,after miss julie,,1995,3.4
as8452,a war,,2016,3.6
as8453,wetware,,2020,3.5
as8454,voltaire high,,2021,3.6
as8455,tuck jagadish,,2021,3.5
as8456,truth or die,,2012,3.5
as8457,thirst street,,2017,3.5
as8458,the voyeurs,,2021,3.5
as8459,the trace,,2014,3.5
as846,superheroes: a never-ending battle,,2013,3.6
as8460,the sweet sound of death,,1965,3.5
as8461,the lost,,2020,3.6
as8462,the kingsbury run,,2018,3.6
as8463,social mandiya,,2021,3.6
as8464,punascha,,2014,3.5
as8465,pat and margaret,,1994,3.6
as8466,otra forma de entender la vida (4k uhd),,2021,3.5
as8467,otra forma de entender la vida,,2021,3.6
as8468,nizhal nijamagiradhu,,1978,3.5
as8469,night of a 1000 hours,,2016,3.5
as847,"superfish: billfish, with david attenborough",,2008,3.5
as8470,nancy an avenge manoeuvre,,2021,3.5
as8471,my young auntie,,1981,3.5
as8472,kutte fail,,2021,3.5
as8473,into the darkness,,2021,3.5
as8474,gd,,2021,3.5
as8475,forgiven,,2021,3.5
as8476,"ebony, ivory and jade",,1976,3.5
as8477,darling,,2015,3.5
as8478,club mundo kids,,2021,3.5
as8479,big freedia: queen of bounce,2021-09-10,2016,3.4
as848,superbook,,2015,3.6
as8480,bidhilipi,,1990,3.5
as8481,aadu magaadra bujji,,2013,3.6
as8482,5:55 (five fifty five),,2021,3.4
as8483,tom jones,,1997,3.5
as8484,the var room,,2021,3.5
as8485,the rescue,,2020,3.5
as8486,the dog who saved halloween,,2011,3.5
as8487,the diabolical schemes of thadeus jackson,,2018,3.6
as8488,the assassination at sarajevo,,1975,3.5
as8489,stage fright,,2014,3.5
as849,super size me 2: holy chicken!,,2019,3.5
as8490,sslmregustv02sourceseries,,2020,3.5
as8491,momo character classic,2021-09-11,2014,3.6
as8492,"mike epps: under rated, never faded & x-rated",,2021,3.6
as8493,mi historia,,2021,3.4
as8494,juvenile delinquents,,2020,3.5
as8495,desecrated,,2021,3.5
as8496,christmas through the decades,,2015,3.5
as8497,charlotte moon mysteries - green on the greens,,2021,3.5
as8498,cattle hill,,2019,3.6
as8499,borealis,,2020,3.5
as85,wishenpoof,,2019,3.5
as850,super size me,,2004,3.6
as8500,arachnophobia,,1990,3.5
as8501,advocate,,2021,3.6
as8502,act 6 - title 1,,2021,3.5
as8503,act 5 - title 1,,2021,3.5
as8504,a brand new kitchen,,2019,3.5
as8505,yakuza apocalypse,,2015,3.5
as8506,top gear: extra gear,,2018,3.6
as8507,the riverman,,2004,3.7
as8508,the carlos watson show,2021-09-12,2021,3.5
as8509,royal enchantimals: a royal rescue,,2021,3.5
as851,super jojo - yes yes vegetables song,,2019,3.5
as8510,rifftrax presents: devil girl from mars,,2018,3.6
as8511,redemption,,2009,3.6
as8512,precipice,,2016,3.5
as8513,nadigan,,1990,3.5
as8514,kottai vaasal,,1992,3.6
as8515,kff's bad kill,,2021,3.5
as8516,gang warz,,2004,3.5
as8517,da hip hop witch,,2003,3.6
as8518,cold light of day,,1989,3.5
as8519,butter (1998) (aka never 2 big),,1998,3.5
as852,supa strikas - keep calm and soccer on,,2019,3.5
as8520,woe,,2021,3.5
as8521,wings over everest,,2019,3.5
as8522,songs for a sloth,,2021,3.5
as8523,pet alien season 1,,2005,3.5
as8524,my true fairytale,,2021,3.5
as8525,i'm not him,,2021,3.6
as8526,desmond's,,1994,3.6
as8527,wheely,,2019,3.5
as8528,thiruvarul,,1975,3.6
as8529,the showdown,,2009,3.6
as853,"supa strikas - eat, sleep, play soccer",,2019,3.5
as8530,the secret life of the hospital,,2018,3.5
as8531,the perfect sleep,,2009,3.5
as8532,sslmregustv002targetseries,,2020,3.6
as8533,small town remedies,,2021,3.6
as8534,shangri-la: near extinction,,2018,3.5
as8535,serving in silence,,1995,3.5
as8536,queen of spades,,2021,3.5
as8537,personals,,1999,3.6
as8538,my girlfriend's back,,2010,3.6
as8539,murder town,,2015,3.5
as854,supa strikas - best in the field,,2019,3.5
as8540,miracle on i-880,,1993,3.6
as8541,lockdown,,2021,3.4
as8542,let's play guess what i am,2021-09-14,2015,3.6
as8543,last patrol on okinawa,,2021,3.6
as8544,kitchen,,2007,3.5
as8545,i pray for love,,2021,3.5
as8546,hellarious,,2019,3.5
as8547,grenzlichter - contact to the otherworld,,2021,3.6
as8548,giant little ones,,2019,3.6
as8549,ghosts of goldfield,,2007,3.5
as855,supa strikas - alive and kickin',,2019,3.5
as8550,ghost month,,2009,3.5
as8551,english fairy tales,,2021,3.5
as8552,dungeon girl,,2008,3.5
as8553,drive by,,2002,3.6
as8554,donny's bar mitzvah,,2021,3.5
as8555,desperado,,1995,3.6
as8556,cutthroat alley,,2003,3.5
as8557,curse of the zodiac,,2007,3.6
as8558,craig shoemaker: the lovemaster... unzipped,,2007,3.6
as8559,chicago massacre,,2007,3.5
as856,supa strikas - a goal in one!,,2019,3.6
as8560,bob funk,,2009,3.6
as8561,american lowrider,,2010,3.4
as8562,ambiquity,,2021,3.6
as8563,a sierra nevada gunfight,,2013,3.6
as8564,y'all not laughing yet?,,2021,3.6
as8565,villa bella,,2021,3.4
as8566,vanilla,,2020,3.5
as8567,tommy davidson: illin' in philly,,1991,3.5
as8568,the things we carry,,2009,3.5
as8569,the report,,2019,3.5
as857,sunshine state,,2002,3.4
as8570,the priest (tamil),,2021,3.5
as8571,the pagan king,,2018,3.4
as8572,the collection,,2017,3.6
as8573,the city of lost children,,1995,3.6
as8574,steel arena,,1973,3.6
as8575,slayer,,2006,3.6
as8576,projectununapprovedmovietarget,,2019,3.6
as8577,phone call,,2021,3.6
as8578,outlander,,2009,3.6
as8579,momo diy,2021-09-15,2014,3.6
as858,sunshine sento-sake (subbed) (4k uhd),,2016,3.5
as8580,mindwarp,,2001,3.5
as8581,incall,,2018,3.5
as8582,i'm not there,,2007,3.6
as8583,i walk the line,,1970,3.5
as8584,h.p. lovecraft's the deep ones,,2021,3.6
as8585,gali - hell is empty,,2021,3.5
as8586,film fest,,2021,3.6
as8587,bhairava raghava,,2021,3.6
as8588,a royal night out,,2015,3.5
as8589,a boy called sailboat,,2018,3.5
as859,sunshine sento-sake (subbed),,2016,3.5
as8590,when i'm 64,,2004,3.6
as8591,tumbleweeds,,1925,3.6
as8592,the three burials of melquiades estrada,,2006,3.5
as8593,the road to hollywood,,1947,3.5
as8594,the last witch,,2013,3.5
as8595,the kings,,2021,3.5
as8596,the devil's backbone,,2001,3.6
as8597,talk to her,,2002,3.6
as8598,rammstein: in amerika - live from madison square garden,,2016,3.5
as8599,my mom's new boyfriend,,2008,3.5
as86,wisconsin unexplained,,2018,3.5
as860,sunshine hotel,,2002,3.6
as8600,macho: the hector camacho story,,2020,3.6
as8601,lonely hearts,,2007,3.6
as8602,just another dream,,2021,3.5
as8603,janosik,,2009,3.5
as8604,i like it like that,,1994,3.5
as8605,fragmented,,2015,3.6
as8606,corrado,,2010,3.5
as8607,bad hombres,,2020,3.5
as8608,all about my mother,,1999,3.5
as8609,without consent,,1994,3.4
as861,sunset on the desert,,1942,3.5
as8610,wild & free: florianópolis,2021-09-17,2021,3.6
as8611,varanpona 24 manikoor,,2019,3.5
as8612,vacuuming completely nude in paradise,,2001,3.5
as8613,uprising,,2021,3.5
as8614,two crowns,,2017,3.5
as8615,twentyfour seven,,2000,3.6
as8616,tugged,,2021,3.6
as8617,titli,,2002,3.5
as8618,thunaivan,,1969,3.6
as8619,thin ice,,2000,3.5
as862,sunrise on the bosphorus,,2019,3.5
as8620,they fought for their land,,1975,3.5
as8621,the tribe,,1998,3.5
as8622,the student prince,,1997,3.5
as8623,the strange love of martha ivers,,1946,3.5
as8624,the song of lunch,,2010,3.5
as8625,the sleeper,,2000,3.5
as8626,the secret agent,,1992,3.4
as8627,the precious blood,,1996,3.5
as8628,the people,,1972,3.5
as8629,the mangler: reborn,,2005,3.5
as863,sunnyside,,1979,3.6
as8630,the good policeman,,2018,3.5
as8631,the end will be spectacular - ji bo azadiyê,,2019,3.6
as8632,the defender,,2005,3.6
as8633,the bloody vampire,,1962,3.4
as8634,the big rant,,2021,3.5
as8635,the best things in the world,,2015,3.5
as8636,tender loving care,,1993,3.5
as8637,take a girl like you,,2000,3.5
as8638,sweet revenge,,2001,3.6
as8639,surviving the storm,,2021,3.5
as864,sunny bunnies,,2018,3.5
as8640,survival games,,2016,3.5
as8641,"superbug, super agent",,1972,3.5
as8642,summer in the suburbs,,2000,3.5
as8643,summer day's dream,,1994,3.5
as8644,sueno,,2005,3.5
as8645,subnormal,,2021,3.5
as8646,strumpet,,2001,3.6
as8647,"stone, scissors, paper",,1997,3.5
as8648,stolen,,2011,3.5
as8649,spider's web,,2002,3.5
as865,sundown saunders,,1935,3.6
as8650,soundproof,,2006,3.6
as8651,soul pursuit,,2021,3.5
as8652,solomon & gaenor,,2000,3.5
as8653,sin bin,,1994,3.5
as8654,shivers down your spine,,2015,3.6
as8655,shaolin kung fu master,,1978,3.6
as8656,shadowless,,2021,3.5
as8657,sex and chocolate,,1997,3.5
as8658,sex 'n' death,,1999,3.5
as8659,score,,2001,3.6
as866,sundown,,1941,3.5
as8660,salt water,,2002,3.5
as8661,saigon baby,,1995,3.5
as8662,rules of love,,2010,3.5
as8663,revenge ride,,2020,3.5
as8664,re:tv,,2021,3.6
as8665,rafa nadal academy,,2021,3.5
as8666,priest,,1995,3.6
as8667,porsche 911 reloaded,,2016,3.5
as8668,phoo action,,2008,3.4
as8669,perfect day: the millennium,,2006,3.6
as867,summer 2019 american road trip,,2020,3.5
as8670,perfect day: the funeral,,2006,3.5
as8671,past sins,,2016,3.6
as8672,passer by,,2004,3.5
as8673,narasimhapuram,,2021,3.5
as8674,murder at my door,,1996,3.5
as8675,mr.nerd & the woman in high handed attitude,,2021,3.5
as8676,mothertime,,1997,3.5
as8677,mother and child,,2010,3.5
as8678,money,,2010,3.6
as8679,milgram and the fastwalkers,,2018,3.6
as868,suits,,2019,3.5
as8680,meat,,1994,3.6
as8681,may 33rd,,2004,3.5
as8682,maxwell,,2007,3.5
as8683,masala chai,,2020,3.5
as8684,man and boy,,2002,3.5
as8685,little white lies,,1998,3.6
as8686,le bal des folles,,2021,3.5
as8687,last resort,,2002,3.6
as8688,kiss my act,,2001,3.5
as8689,kick of death,,1997,3.4
as869,suicide,,2001,3.5
as8690,jiilka - youthful story,,2020,3.5
as8691,irish jam,,2006,3.6
as8692,i write my life,,2021,3.6
as8693,hood,,2015,3.6
as8694,holby blue,,2007,3.5
as8695,hargrave,,2021,3.5
as8696,gold fools,,2012,3.5
as8697,go buster - adventures of go buster (made by little baby bum),2021-09-17,2020,3.5
as8698,fairy tales and bedtime stories,,2021,3.5
as8699,everybody's talking about jamie,,2021,3.5
as87,wipeout canada,,2011,3.7
as870,sui dhaaga - made in india,,2018,3.6
as8700,edge of the axe,,1988,3.5
as8701,doggin' around,,1994,3.5
as8702,"do, re & mi",2021-09-17,2021,3.6
as8703,deadly family secrets,,1995,3.5
as8704,damage,,2021,3.5
as8705,crude crypt vol 1,,2021,3.5
as8706,cross,,2011,3.6
as8707,crime drama thriller film glenn ford broderick crawford in convicted a film noir classic mystery,,1950,3.5
as8708,cold breath,,2017,3.5
as8709,clip: act 2 - series 5,,2021,3.5
as871,sufiyum sujatayum,,2020,3.5
as8710,chaotic,,2008,3.5
as8711,call me king,,2017,3.6
as8712,broker - 心跳源计划,,2021,3.5
as8713,broderick crawford in the mob crime detective film noir detective 1952 classic,,1951,3.5
as8714,bond - in isolation,,2021,3.6
as8715,black power,,2021,3.6
as8716,baruva 24 gantegalalli,,2019,3.5
as8717,balance.. hotay na,,2019,3.5
as8718,bad ben 4 the mandela effect,,2018,3.6
as8719,austin weird,,2019,3.6
as872,subaru launch control,,2021,3.6
as8720,apartment 413,,2021,3.5
as8721,another pair of aces,,1991,3.5
as8722,american traitor: the trial of axis sally,,2021,3.5
as8723,alabama's ghost,,1973,3.6
as8724,actuate algo,,2021,3.5
as8725,act 6 - series 2,,2021,3.5
as8726,act 6 - series 1,,2021,3.5
as8727,act 5 - series 2,,2021,3.6
as8728,act 5 - series 1,2021-09-17,2021,3.5
as8729,act 2 - series 6,,2021,3.5
as873,student of the year 2,,2019,3.6
as8730,abhiyude katha anuvinteyum,,2018,3.5
as8731,a first farewell,,2021,3.6
as8732,the z virus,,2017,3.4
as8733,the last days on mars,,2013,3.5
as8734,the icebreaker,,2017,3.5
as8735,the future,,2001,3.5
